txn_id,card_holder_id,txn_amount,txn_currency,txn_status,merchant_name,card_last4,mcc,txn_epoch
CARD-90301,CUST-1115,1611.1,AED,SETTLED,IKEA UAE,1506,5712,1780645701
CARD-90302,CUST-1034,1350.67,AED,SETTLED,IKEA UAE,8700,5712,1782094461
CARD-90303,CUST-1154,2607.89,AED,SETTLED,Lulu Hypermarket,4913,5411,1782048741
CARD-90304,CUST-1128,1660.19,AED,SETTLED,Amazon.ae,8443,5999,1779832641
CARD-90305,CUST-1264,3524.18,AED,SETTLED,Noon.com,9451,5942,1780513701
CARD-90306,CUST-1137,3752.72,AED,AUTH,Sharaf DG,8728,5732,1780450161
CARD-90307,CUST-1030,3738.87,AED,SETTLED,Careem,3287,4121,1780735221
CARD-90308,CUST-1153,2987.0,AED,SETTLED,Noon.com,6721,5942,1780619241
CARD-90309,CUST-1211,2537.54,AED,SETTLED,Lulu Hypermarket,4702,5411,1780436361
CARD-90310,CUST-1122,948.34,AED,SETTLED,IKEA UAE,2456,5712,1780486941
CARD-90311,CUST-1286,1859.32,AED,SETTLED,Talabat,6914,5814,1782045801
CARD-90312,CUST-1014,1094.48,EUR,SETTLED,Booking.com,4551,4722,1782244761
CARD-90313,CUST-1248,3855.33,AED,SETTLED,Carrefour Dubai,0906,5411,1781172621
CARD-90314,CUST-1032,1195.43,AED,SETTLED,IKEA UAE,5954,5712,1782139941
CARD-90315,CUST-1071,3772.93,AED,SETTLED,Careem,1833,4121,1781505561
CARD-90316,CUST-1297,2090.22,AED,REVERSED,Lulu Hypermarket,8605,5411,1781195241
CARD-90317,CUST-1160,2401.29,AED,SETTLED,Amazon.ae,9573,5999,1781207601
CARD-90318,CUST-1216,947.57,AED,SETTLED,Sharaf DG,2363,5732,1779900501
CARD-90319,CUST-1130,1760.7,AED,SETTLED,Talabat,0916,5814,1781979741
CARD-90320,CUST-1216,1269.38,AED,SETTLED,Lulu Hypermarket,4036,5411,1780325541
CARD-90321,CUST-1188,1455.18,AED,SETTLED,Noon.com,0345,5942,1781610141
CARD-90322,CUST-1027,3366.68,AED,AUTH,Carrefour Dubai,3926,5411,1779803061
CARD-90323,CUST-1185,3834.14,AED,AUTH,Namshi,1999,5651,1780041381
CARD-90324,CUST-1201,1556.94,AED,SETTLED,ADNOC Station,4929,5541,1781642361
CARD-90325,CUST-1082,1193.2,AED,SETTLED,Amazon.ae,5196,5999,1781759781
CARD-90326,CUST-1140,3158.32,AED,SETTLED,Careem,8055,4121,1779902301
CARD-90327,CUST-1051,2870.96,AED,SETTLED,Deliveroo UAE,4275,5814,1780246641
CARD-90328,CUST-1280,2918.28,AED,DECLINED,IKEA UAE,5353,5712,1780654161
CARD-90329,CUST-1094,2567.28,USD,AUTH,Amazon US,7264,5999,1781506941
CARD-90330,CUST-1156,804.3,AED,SETTLED,Careem,9434,4121,1780003341
CARD-90331,CUST-1066,2855.69,AED,SETTLED,Apple Store UAE,6722,5732,1780182741
CARD-90332,CUST-1068,3494.66,AED,SETTLED,ADNOC Station,2842,5541,1781610561
CARD-90333,CUST-1212,798.66,AED,SETTLED,Talabat,2980,5814,1779922701
CARD-90334,CUST-1011,901.83,AED,SETTLED,IKEA UAE,3747,5712,1782314481
CARD-90335,CUST-1086,1050.82,AED,SETTLED,Amazon.ae,6570,5999,1782172041
CARD-90336,CUST-1188,360.8,AED,SETTLED,Noon.com,9293,5942,1781193501
CARD-90337,CUST-1232,3094.57,AED,AUTH,Careem,8096,4121,1780271361
CARD-90338,CUST-1136,3784.48,AED,SETTLED,Amazon.ae,8096,5999,1781023401
CARD-90339,CUST-1144,2402.33,AED,DECLINED,Amazon.ae,3102,5999,1782364521
CARD-90340,CUST-1134,119.95,AED,SETTLED,Noon.com,7388,5942,1781722161
CARD-90341,CUST-1043,2590.71,AED,SETTLED,Namshi,7682,5651,1781733081
CARD-90342,CUST-1108,1593.23,AED,DECLINED,Sharaf DG,6283,5732,1780776201
CARD-90343,CUST-1285,296.86,AED,SETTLED,Talabat,0853,5814,1780845081
CARD-90344,CUST-1023,3986.97,AED,SETTLED,Deliveroo UAE,4155,5814,1781164701
CARD-90345,CUST-1067,2686.69,AED,SETTLED,Careem,0673,4121,1781466561
CARD-90346,CUST-1173,1973.9,AED,SETTLED,Apple Store UAE,2161,5732,1781133261
CARD-90347,CUST-1059,571.47,AED,SETTLED,Careem,0723,4121,1781655981
CARD-90348,CUST-1220,2992.55,AED,SETTLED,Talabat,4312,5814,1780362801
CARD-90349,CUST-1223,2070.31,AED,SETTLED,Talabat,5169,5814,1782028761
CARD-90350,CUST-1225,2224.92,AED,SETTLED,Noon.com,3095,5942,1780219341
CARD-90351,CUST-1083,1883.64,AED,DECLINED,Carrefour Dubai,7653,5411,1781829981
CARD-90352,CUST-1182,167.96,AED,DECLINED,ADNOC Station,9189,5541,1780757721
CARD-90353,CUST-1063,3468.18,AED,SETTLED,Sharaf DG,1533,5732,1781581221
CARD-90354,CUST-1139,3001.0,AED,SETTLED,Noon.com,9595,5942,1781821161
CARD-90355,CUST-1292,2106.43,AED,SETTLED,Carrefour Dubai,6822,5411,1781403261
CARD-90356,CUST-1168,2709.25,AED,SETTLED,ADNOC Station,4657,5541,1782291561
CARD-90357,CUST-1054,1497.37,AED,SETTLED,Careem,2519,4121,1781998281
CARD-90358,CUST-1232,2639.86,AED,AUTH,Sharaf DG,4412,5732,1782224121
CARD-90359,CUST-1231,2626.41,USD,SETTLED,Amazon US,9325,5999,1780455201
CARD-90360,CUST-1028,1135.4,AED,DECLINED,Namshi,1158,5651,1779985641
CARD-90361,CUST-1091,1598.44,AED,SETTLED,Lulu Hypermarket,6535,5411,1780037841
CARD-90362,CUST-1206,1557.07,AED,SETTLED,Noon.com,2525,5942,1781539401
CARD-90363,CUST-1158,2944.88,AED,AUTH,Careem,9887,4121,1781126541
CARD-90364,CUST-1250,2053.05,AED,SETTLED,Deliveroo UAE,6358,5814,1782254301
CARD-90365,CUST-1216,365.44,AED,SETTLED,Careem,3053,4121,1782154941
CARD-90366,CUST-1237,2055.8,AED,AUTH,Carrefour Dubai,3673,5411,1782132801
CARD-90367,CUST-1268,2111.48,AED,SETTLED,ADNOC Station,4762,5541,1780554261
CARD-90368,CUST-1065,1205.07,USD,AUTH,Steam,4921,5816,1781961261
CARD-90369,CUST-1282,2276.3,AED,SETTLED,Talabat,0738,5814,1782174381
CARD-90370,CUST-1291,382.47,AED,SETTLED,Careem,5823,4121,1780854921
CARD-90371,CUST-1236,69.99,AED,SETTLED,Apple Store UAE,2985,5732,1780661961
CARD-90372,CUST-1152,3507.64,USD,SETTLED,Steam,9620,5816,1780240161
CARD-90373,CUST-1135,2497.12,AED,SETTLED,ADNOC Station,3066,5541,1781111661
CARD-90374,CUST-1054,3487.11,USD,SETTLED,AliExpress,8755,5999,1779973581
CARD-90375,CUST-1244,-691.08,AED,BOGUS,Carrefour Dubai,6637,5411,1781528061
CARD-90376,CUST-1155,2905.02,AED,SETTLED,IKEA UAE,5910,5712,1782215181
CARD-90377,CUST-1154,1583.01,AED,SETTLED,Namshi,2049,5651,1782089601
CARD-90378,CUST-1096,2785.65,AED,SETTLED,Carrefour Dubai,3428,5411,1781823081
CARD-90379,CUST-1275,1745.97,AED,SETTLED,Amazon.ae,1410,5999,1782181101
CARD-90380,CUST-1059,1690.41,AED,SETTLED,ADNOC Station,2497,5541,1781879361
CARD-90381,CUST-1230,1888.6,AED,SETTLED,ADNOC Station,3975,5541,1781939241
CARD-90382,CUST-1004,208.43,AED,SETTLED,Careem,7074,4121,1781081721
CARD-90383,CUST-1283,2316.75,AED,SETTLED,Sharaf DG,0606,5732,1781732901
CARD-90384,CUST-1249,2899.83,AED,SETTLED,IKEA UAE,0994,5712,1781512701
CARD-90385,CUST-1137,2215.26,AED,AUTH,Deliveroo UAE,6834,5814,1781153421
CARD-90386,CUST-1177,3756.16,AED,SETTLED,IKEA UAE,7147,5712,1781736201
CARD-90387,CUST-1224,1879.62,AED,SETTLED,Amazon.ae,8317,5999,1780138581
CARD-90388,CUST-1239,3687.33,AED,SETTLED,Deliveroo UAE,4806,5814,1780535181
CARD-90389,CUST-1184,3333.16,AED,SETTLED,Careem,2654,4121,1782051561
CARD-90390,CUST-1247,349.34,AED,SETTLED,Sharaf DG,2839,5732,1780626921
CARD-90391,CUST-1252,3174.96,AED,SETTLED,Lulu Hypermarket,3845,5411,1781666961
CARD-90392,CUST-1133,1438.35,USD,SETTLED,Amazon US,2598,5999,1782265401
CARD-90393,CUST-1032,132.72,AED,SETTLED,Apple Store UAE,7055,5732,1781523981
CARD-90394,CUST-1132,900.26,AED,SETTLED,Apple Store UAE,5820,5732,1780058121
CARD-90395,CUST-1077,1073.63,AED,AUTH,Apple Store UAE,8444,5732,1781544381
CARD-90396,CUST-1224,3706.9,AED,SETTLED,Carrefour Dubai,1817,5411,1781082861
CARD-90397,CUST-1052,3129.71,AED,SETTLED,IKEA UAE,0687,5712,1780427781
CARD-90398,CUST-1185,3484.12,AED,SETTLED,Lulu Hypermarket,4786,5411,1780927341
CARD-90399,CUST-1050,2931.54,AED,SETTLED,ADNOC Station,5959,5541,1781153721
CARD-90400,CUST-1212,1759.24,AED,REVERSED,Amazon.ae,0107,5999,1782236781
CARD-90401,CUST-1087,1150.6,AED,SETTLED,Deliveroo UAE,4358,5814,1781439441
CARD-90402,CUST-1125,2519.61,AED,SETTLED,Deliveroo UAE,8677,5814,1782364761
CARD-90403,CUST-1209,1656.57,AED,SETTLED,Careem,8456,4121,1780491381
CARD-90404,CUST-1005,1773.1,AED,DECLINED,Carrefour Dubai,8476,5411,1782294081
CARD-90405,CUST-1084,1609.6,AED,SETTLED,Deliveroo UAE,1007,5814,1781616681
CARD-90406,CUST-1029,3610.53,EUR,AUTH,Booking.com,8516,4722,1780279401
CARD-90407,CUST-1155,2804.66,AED,DECLINED,Namshi,5139,5651,1780916721
CARD-90408,CUST-1075,3601.33,USD,AUTH,AliExpress,6618,5999,1779837741
CARD-90409,CUST-1226,2499.32,AED,AUTH,Apple Store UAE,5656,5732,1780768401
CARD-90410,CUST-1154,3102.72,AED,SETTLED,Careem,0605,4121,1780072101
CARD-90411,CUST-1064,2961.51,AED,SETTLED,Sharaf DG,8860,5732,1781470281
CARD-90412,CUST-1174,1252.45,AED,DECLINED,Apple Store UAE,2621,5732,1782094341
CARD-90413,CUST-1123,2372.05,AED,REVERSED,Apple Store UAE,4979,5732,1781168541
CARD-90414,CUST-1190,2929.28,AED,SETTLED,Lulu Hypermarket,8314,5411,1781518101
CARD-90415,CUST-1293,1797.7,USD,DECLINED,Amazon US,0085,5999,1780065081
CARD-90416,CUST-1289,3956.06,AED,DECLINED,Sharaf DG,8737,5732,1781154801
CARD-90417,CUST-1293,1141.72,AED,AUTH,Talabat,2293,5814,1781645181
CARD-90418,CUST-1264,425.38,AED,SETTLED,Amazon.ae,3154,5999,1780252701
CARD-90419,CUST-1217,590.48,AED,SETTLED,Lulu Hypermarket,1342,5411,1780987881
CARD-90420,CUST-1228,1907.63,AED,SETTLED,Noon.com,6050,5942,1779977061
CARD-90421,CUST-1202,2078.19,AED,SETTLED,Apple Store UAE,9573,5732,1781245281
CARD-90422,CUST-1250,2757.63,AED,DECLINED,ADNOC Station,6830,5541,1780948461
CARD-90423,CUST-1234,1941.63,AED,SETTLED,Noon.com,8408,5942,1780242801
CARD-90424,CUST-1016,1824.45,AED,DECLINED,Amazon.ae,2569,5999,1781158821
CARD-90425,CUST-1209,2408.39,AED,SETTLED,Lulu Hypermarket,1980,5411,1781619921
CARD-90426,CUST-1190,617.45,AED,SETTLED,Apple Store UAE,6135,5732,1779833121
CARD-90427,CUST-1215,572.85,AED,SETTLED,Noon.com,4999,5942,1779872541
CARD-90428,CUST-1062,1957.73,AED,SETTLED,Sharaf DG,5712,5732,1782111201
CARD-90429,CUST-1289,2294.37,USD,SETTLED,Steam,5534,5816,1780703301
CARD-90430,CUST-1067,3335.57,AED,REVERSED,Sharaf DG,2269,5732,1781906301
CARD-90431,CUST-1076,2670.55,AED,DECLINED,ADNOC Station,5328,5541,1782310041
CARD-90432,CUST-1119,1641.47,AED,SETTLED,IKEA UAE,5554,5712,1782171621
CARD-90433,CUST-1045,2944.97,AED,SETTLED,ADNOC Station,0406,5541,1779854661
CARD-90434,CUST-1063,1238.85,AED,AUTH,Sharaf DG,9164,5732,1782038421
CARD-90435,CUST-1027,2309.54,AED,SETTLED,Apple Store UAE,8548,5732,1781969661
CARD-90436,CUST-1272,485.53,AED,SETTLED,Carrefour Dubai,0310,5411,1780437681
CARD-90437,CUST-1296,3356.48,AED,SETTLED,Sharaf DG,1386,5732,1780441641
CARD-90438,CUST-1251,2357.63,AED,SETTLED,Careem,5569,4121,1780070601
CARD-90439,CUST-1131,1272.94,AED,SETTLED,Apple Store UAE,1878,5732,1781715501
CARD-90440,CUST-1130,580.42,AED,REVERSED,Talabat,1468,5814,1781983281
CARD-90441,CUST-1166,680.92,AED,SETTLED,Namshi,0445,5651,1779796881
CARD-90442,CUST-1211,1283.57,AED,SETTLED,Lulu Hypermarket,4225,5411,1780367901
CARD-90443,CUST-1122,212.25,AED,DECLINED,Lulu Hypermarket,9781,5411,1782168261
CARD-90444,CUST-1058,1543.27,AED,SETTLED,Apple Store UAE,0993,5732,1780164741
CARD-90445,CUST-1208,1939.27,AED,AUTH,Lulu Hypermarket,3829,5411,1779808581
CARD-90446,CUST-1284,989.03,USD,AUTH,Amazon US,2057,5999,1780125321
CARD-90447,CUST-1256,3385.88,AED,SETTLED,Lulu Hypermarket,2332,5411,1780350021
CARD-90448,CUST-1216,2152.45,AED,SETTLED,Amazon.ae,7401,5999,1780750281
CARD-90449,CUST-1085,1160.55,AED,SETTLED,IKEA UAE,0985,5712,1781024361
CARD-90450,CUST-1194,1007.3,AED,SETTLED,IKEA UAE,3485,5712,1780841361
CARD-90451,CUST-1273,649.86,AED,SETTLED,Carrefour Dubai,1145,5411,1781123901
CARD-90452,CUST-1284,3322.84,AED,SETTLED,Lulu Hypermarket,7077,5411,1781774301
CARD-90453,CUST-1175,3536.31,AED,AUTH,Deliveroo UAE,4282,5814,1780773561
CARD-90454,CUST-1164,987.48,AED,SETTLED,Talabat,3450,5814,1779993081
CARD-90455,CUST-1068,3656.5,AED,AUTH,Carrefour Dubai,0033,5411,1781424201
CARD-90456,CUST-1211,2692.46,USD,SETTLED,Amazon US,8011,5999,1780427361
CARD-90457,CUST-1275,2606.81,AED,SETTLED,Namshi,7293,5651,1780485861
CARD-90458,CUST-1183,3310.73,AED,SETTLED,Careem,2903,4121,1781060481
CARD-90459,CUST-1189,503.43,AED,SETTLED,Carrefour Dubai,7283,5411,1780778301
CARD-90460,CUST-1183,-2723.81,AED,BOGUS,Talabat,4967,5814,1782062841
CARD-90461,CUST-1018,3869.35,AED,SETTLED,ADNOC Station,8074,5541,1780940001
CARD-90462,CUST-1202,33.51,AED,SETTLED,Amazon.ae,4544,5999,1780369641
CARD-90463,CUST-1289,779.11,AED,AUTH,Apple Store UAE,9879,5732,1779967461
CARD-90464,CUST-1065,2985.16,EUR,SETTLED,Booking.com,9337,4722,1782143001
CARD-90465,CUST-1098,3130.1,AED,AUTH,Sharaf DG,0378,5732,1781643261
CARD-90466,CUST-1286,2459.75,AED,SETTLED,Apple Store UAE,0032,5732,1780426341
CARD-90467,CUST-1165,212.19,AED,SETTLED,Namshi,6666,5651,1782160761
CARD-90468,CUST-1264,1984.82,AED,REVERSED,ADNOC Station,0712,5541,1780495761
CARD-90469,CUST-1272,3673.97,AED,SETTLED,Talabat,5181,5814,1781434101
CARD-90470,CUST-1012,-3520.99,AED,SETTLED,Lulu Hypermarket,6943,5411,1779896301
CARD-90471,CUST-1159,662.1,AED,SETTLED,Amazon.ae,1584,5999,1780898061
CARD-90472,CUST-1171,2372.16,AED,SETTLED,Carrefour Dubai,4049,5411,1782172401
CARD-90473,CUST-1170,3330.91,AED,SETTLED,Deliveroo UAE,3878,5814,1780525161
CARD-90474,CUST-1048,1756.93,AED,AUTH,IKEA UAE,7314,5712,1780376781
CARD-90475,CUST-1193,3667.27,AED,SETTLED,Carrefour Dubai,1065,5411,1782038901
CARD-90476,CUST-1221,223.88,USD,SETTLED,Steam,1668,5816,1780027521
CARD-90477,CUST-1205,3400.47,AED,SETTLED,Talabat,6735,5814,1781860461
CARD-90478,CUST-1232,2497.91,AED,SETTLED,Namshi,7605,5651,1779953481
CARD-90479,CUST-1013,409.61,AED,SETTLED,IKEA UAE,8474,5712,1781504121
CARD-90480,CUST-1034,54.09,AED,SETTLED,Lulu Hypermarket,3172,5411,1781381181
CARD-90481,CUST-1215,1028.86,AED,SETTLED,Apple Store UAE,7284,5732,1782000021
CARD-90482,CUST-1159,246.66,AED,SETTLED,Carrefour Dubai,7140,5411,1781182221
CARD-90483,CUST-1277,1248.2,AED,REVERSED,Deliveroo UAE,2385,5814,1780194201
CARD-90484,CUST-1004,1167.8,AED,SETTLED,Deliveroo UAE,9608,5814,1781931261
CARD-90485,CUST-1286,2030.9,AED,SETTLED,Amazon.ae,6915,5999,1779994461
CARD-90486,CUST-1035,3634.46,AED,SETTLED,Namshi,3102,5651,1780531341
CARD-90487,CUST-1169,2401.05,AED,SETTLED,ADNOC Station,9274,5541,1779801861
CARD-90488,CUST-1053,1317.83,AED,SETTLED,Careem,0691,4121,1781715201
CARD-90489,CUST-1117,895.99,AED,SETTLED,Namshi,3492,5651,1781630241
CARD-90490,CUST-1192,3230.05,AED,SETTLED,Deliveroo UAE,6558,5814,1780554981
CARD-90491,CUST-1183,44.52,AED,SETTLED,Deliveroo UAE,9088,5814,1780158981
CARD-90492,CUST-1184,2527.18,AED,SETTLED,Amazon.ae,0486,5999,1781517561
CARD-90493,CUST-1089,3542.1,AED,SETTLED,Amazon.ae,9085,5999,1781931921
CARD-90494,CUST-1051,3372.31,AED,SETTLED,Noon.com,2248,5942,1781356461
CARD-90495,CUST-1107,1356.84,AED,SETTLED,Lulu Hypermarket,7474,5411,1780595361
CARD-90496,CUST-1269,689.58,AED,SETTLED,Namshi,7106,5651,1781627961
CARD-90497,CUST-1066,3531.48,EUR,SETTLED,Booking.com,3140,4722,1781572161
CARD-90498,CUST-1125,2400.2,AED,SETTLED,Deliveroo UAE,9622,5814,1779985641
CARD-90499,CUST-1027,1314.08,AED,AUTH,Noon.com,4588,5942,1781722641
CARD-90500,CUST-1107,3543.91,AED,DECLINED,IKEA UAE,1333,5712,1781356521
CARD-90501,CUST-1260,264.17,AED,SETTLED,IKEA UAE,8342,5712,1780439541
CARD-90502,CUST-1191,1290.68,AED,SETTLED,Noon.com,7918,5942,1780049301
CARD-90503,CUST-1298,2326.84,AED,AUTH,Talabat,0599,5814,1781679441
CARD-90504,CUST-1202,3453.36,AED,SETTLED,ADNOC Station,5013,5541,1779961461
CARD-90505,CUST-1191,3742.32,AED,SETTLED,Noon.com,9020,5942,1780378521
CARD-90506,CUST-1180,1780.8,AED,SETTLED,Talabat,9567,5814,1780646541
CARD-90507,CUST-1239,1707.28,AED,SETTLED,Deliveroo UAE,6700,5814,1780091061
CARD-90508,CUST-1091,1532.57,AED,SETTLED,Talabat,3830,5814,1780185321
CARD-90509,CUST-1256,1181.6,USD,SETTLED,Amazon US,8956,5999,1780172361
CARD-90510,CUST-1036,398.14,AED,SETTLED,Amazon.ae,0627,5999,1780620861
CARD-90511,CUST-1154,1320.32,AED,DECLINED,Namshi,4496,5651,1781603121
CARD-90512,CUST-1278,3993.63,AED,SETTLED,Noon.com,0139,5942,1780307421
CARD-90513,CUST-1206,3133.6,AED,SETTLED,Deliveroo UAE,9501,5814,1780109601
CARD-90514,CUST-1116,3462.54,EUR,SETTLED,Booking.com,3438,4722,1782039141
CARD-90515,CUST-1236,3031.7,AED,SETTLED,Apple Store UAE,1406,5732,1782251001
CARD-90516,CUST-1224,1673.66,AED,SETTLED,Sharaf DG,9149,5732,1781157381
CARD-90517,CUST-1004,1225.76,AED,SETTLED,Noon.com,5810,5942,1781339121
CARD-90518,CUST-1275,3011.74,AED,SETTLED,Namshi,5342,5651,1782166401
CARD-90519,CUST-1078,3688.97,AED,SETTLED,Carrefour Dubai,9309,5411,1780338141
CARD-90520,CUST-1200,2297.65,AED,SETTLED,IKEA UAE,3345,5712,1781837001
CARD-90521,CUST-1055,757.41,USD,SETTLED,Steam,9330,5816,1780862421
CARD-90522,CUST-1053,377.5,AED,AUTH,Talabat,9058,5814,1780958421
CARD-90523,CUST-1095,1957.01,AED,SETTLED,IKEA UAE,1138,5712,1781908521
CARD-90524,CUST-1268,935.99,AED,SETTLED,Amazon.ae,7449,5999,1780069341
CARD-90525,CUST-1210,1310.45,AED,SETTLED,Noon.com,2572,5942,1781509101
CARD-90526,CUST-1035,1915.61,AED,SETTLED,Careem,3382,4121,1781496261
CARD-90527,CUST-1243,3272.49,AED,SETTLED,Careem,9891,4121,1782182721
CARD-90528,CUST-1234,2012.39,AED,SETTLED,Amazon.ae,3304,5999,1781689641
CARD-90529,CUST-1126,-3299.21,AED,SETTLED,Lulu Hypermarket,8043,5411,1780511961
CARD-90530,CUST-1233,368.96,AED,SETTLED,Sharaf DG,4873,5732,1780150221
CARD-90531,CUST-1091,1663.14,AED,SETTLED,Noon.com,7079,5942,1782156801
CARD-90532,CUST-1048,2795.6,AED,SETTLED,Noon.com,0715,5942,1781619981
CARD-90533,CUST-1275,3530.81,AED,SETTLED,Talabat,1093,5814,1781121021
CARD-90534,CUST-1210,3635.4,AED,REVERSED,Amazon.ae,9057,5999,1780309041
CARD-90535,CUST-1166,2020.06,AED,SETTLED,Lulu Hypermarket,7388,5411,1780771281
CARD-90536,CUST-1037,1851.36,AED,AUTH,Carrefour Dubai,7567,5411,1780604841
CARD-90537,CUST-1005,1589.71,AED,SETTLED,Amazon.ae,1878,5999,1780531401
CARD-90538,CUST-1248,2995.96,AED,SETTLED,Namshi,1117,5651,1782301041
CARD-90539,CUST-1071,3800.32,AED,SETTLED,Sharaf DG,4573,5732,1780864521
CARD-90540,CUST-1090,2429.92,AED,SETTLED,Carrefour Dubai,2034,5411,1780703541
CARD-90541,CUST-1005,2687.21,AED,AUTH,Lulu Hypermarket,4476,5411,1782124881
CARD-90542,CUST-1272,2859.08,AED,SETTLED,Amazon.ae,7242,5999,1781082861
CARD-90543,CUST-1052,2565.84,AED,SETTLED,Apple Store UAE,5051,5732,1780597581
CARD-90544,CUST-1103,3090.78,AED,SETTLED,Carrefour Dubai,6138,5411,1782023481
CARD-90545,CUST-1007,1689.62,AED,SETTLED,Carrefour Dubai,3148,5411,1781540781
CARD-90546,CUST-1085,3188.71,USD,DECLINED,Amazon US,2736,5999,1782085041
CARD-90547,CUST-1097,1294.1,AED,SETTLED,Deliveroo UAE,3393,5814,1780888161
CARD-90548,CUST-1109,487.61,AED,SETTLED,Careem,5842,4121,1781121081
CARD-90549,CUST-1108,52.87,USD,SETTLED,AliExpress,3606,5999,1780304361
CARD-90550,CUST-1022,2497.52,AED,SETTLED,Namshi,3580,5651,1781181981
CARD-90551,CUST-1052,3932.49,AED,DECLINED,ADNOC Station,8784,5541,1780367841
CARD-90552,CUST-1048,689.98,AED,SETTLED,IKEA UAE,5314,5712,1781177241
CARD-90553,CUST-1068,3698.59,AED,SETTLED,Namshi,2872,5651,1780070061
CARD-90554,CUST-1246,3912.2,AED,SETTLED,Deliveroo UAE,5490,5814,1781220681
CARD-90555,CUST-1119,-1532.57,AED,DECLINED,ADNOC Station,0217,5541,1780431621
CARD-90556,CUST-1219,1238.85,AED,DECLINED,Lulu Hypermarket,3990,5411,1781111901
CARD-90557,CUST-1103,1997.41,USD,SETTLED,AliExpress,6156,5999,1780000041
CARD-90558,CUST-1168,2958.33,USD,SETTLED,Steam,4556,5816,1780516761
CARD-90559,CUST-1212,2085.89,AED,AUTH,Carrefour Dubai,4726,5411,1779880281
CARD-90560,CUST-1124,1328.42,AED,SETTLED,Sharaf DG,8836,5732,1782242181
CARD-90561,CUST-1113,3206.8,AED,SETTLED,Amazon.ae,6250,5999,1781840361
CARD-90562,CUST-1251,29.14,AED,SETTLED,Namshi,3153,5651,1780075701
CARD-90563,CUST-1088,506.62,AED,SETTLED,Amazon.ae,8992,5999,1780534341
CARD-90564,CUST-1218,2032.16,AED,DECLINED,Amazon.ae,7652,5999,1780576341
CARD-90565,CUST-1127,1698.95,AED,SETTLED,Amazon.ae,4675,5999,1782249501
CARD-90566,CUST-1246,1091.08,AED,SETTLED,Amazon.ae,5891,5999,1781961621
CARD-90567,CUST-1221,1693.68,AED,REVERSED,ADNOC Station,2553,5541,1782138021
CARD-90568,CUST-1218,3048.91,AED,SETTLED,Carrefour Dubai,4918,5411,1780792881
CARD-90569,CUST-1194,706.92,AED,SETTLED,Sharaf DG,5011,5732,1780013541
CARD-90570,CUST-1170,1925.97,AED,SETTLED,IKEA UAE,7688,5712,1780281801
CARD-90571,CUST-1256,56.27,AED,DECLINED,Carrefour Dubai,6131,5411,1779885201
CARD-90572,CUST-1191,3882.12,AED,SETTLED,Careem,8020,4121,1781666721
CARD-90573,CUST-1019,1638.11,AED,SETTLED,Lulu Hypermarket,6304,5411,1780872141
CARD-90574,CUST-1178,3828.6,AED,SETTLED,Careem,8005,4121,1781927481
CARD-90575,CUST-1217,2605.37,AED,DECLINED,Carrefour Dubai,4043,5411,1780039521
CARD-90576,CUST-1014,2525.66,USD,AUTH,AliExpress,2422,5999,1782330201
CARD-90577,CUST-1126,593.73,AED,SETTLED,Namshi,9475,5651,1780185381
CARD-90578,CUST-1047,471.34,AED,AUTH,Carrefour Dubai,6297,5411,1781508141
CARD-90579,CUST-1096,2076.56,AED,SETTLED,Lulu Hypermarket,2716,5411,1781677521
CARD-90580,CUST-1272,2005.08,AED,AUTH,Talabat,6271,5814,1780336821
CARD-90581,CUST-1055,3478.32,AED,AUTH,Sharaf DG,9381,5732,1782030561
CARD-90582,CUST-1107,1079.74,AED,DECLINED,Noon.com,6520,5942,1781362581
CARD-90583,CUST-1000,3266.48,EUR,SETTLED,Booking.com,1144,4722,1782061281
CARD-90584,CUST-1220,2619.81,AED,SETTLED,Careem,2890,4121,1781699481
CARD-90585,CUST-1257,1948.45,AED,SETTLED,Amazon.ae,7383,5999,1780308021
CARD-90586,CUST-1093,240.63,AED,REVERSED,Amazon.ae,3143,5999,1781542341
CARD-90587,CUST-1055,1765.72,AED,AUTH,Careem,2721,4121,1782367401
CARD-90588,CUST-1175,1110.67,AED,SETTLED,Lulu Hypermarket,9595,5411,1779995181
CARD-90589,CUST-1136,42.98,AED,DECLINED,Lulu Hypermarket,0118,5411,1780545741
CARD-90590,CUST-1267,391.88,AED,SETTLED,Carrefour Dubai,6154,5411,1780421361
CARD-90591,CUST-1242,3728.85,AED,DECLINED,Talabat,5521,5814,1779945201
CARD-90592,CUST-1161,3561.16,AED,SETTLED,Namshi,5918,5651,1780716561
CARD-90593,CUST-1169,3901.34,AED,SETTLED,Carrefour Dubai,0050,5411,1781996061
CARD-90594,CUST-1071,3342.51,AED,SETTLED,Sharaf DG,9861,5732,1780577901
CARD-90595,CUST-1127,3007.0,AED,SETTLED,Sharaf DG,7404,5732,1780434561
CARD-90596,CUST-1096,2062.08,AED,SETTLED,ADNOC Station,5278,5541,1780672521
CARD-90597,CUST-1166,-3878.54,AED,SETTLED,Carrefour Dubai,9941,5411,1781103321
CARD-90598,CUST-1243,1396.59,AED,AUTH,Lulu Hypermarket,1645,5411,1781235801
CARD-90599,CUST-1266,2849.21,AED,SETTLED,Amazon.ae,8267,5999,1780457961
CARD-90600,CUST-1280,1208.89,AED,SETTLED,Lulu Hypermarket,2753,5411,1780569441
CARD-90601,CUST-1123,2652.26,AED,SETTLED,ADNOC Station,3467,5541,1780235241
